id_temps,id_station,id_region,temperature_max,temperature_moy,temperature_min,humidite_moyenne,precipitations_jour,wind_speed_max,radiation_solaire,idhc_30j,jours_sans_pluie,score_risque,niveau_stress_hydrique,flag_alerte_temperature,qualite_donnee,source_donnee
15,10,4,4.6,-0.4,-5.4,37.3,3.4,9.8,209.5,29.5,6,17.8,Normal,False,Excellente,Simulation DW
15,11,4,7.8,2.8,-2.2,68.4,0.0,45.5,455.8,17.5,9,16.0,Normal,False,Excellente,Simulation DW
15,12,4,8.4,3.4,-1.6,48.9,0.0,2.2,480.6,55.5,9,31.2,Modéré,False,Excellente,Simulation DW
15,13,5,17.7,12.7,7.7,36.4,0.0,2.0,430.3,54.4,7,28.8,Modéré,False,Excellente,Simulation DW
15,14,5,9.9,4.9,-0.1,56.7,0.0,18.7,418.4,31.0,5,17.4,Normal,False,Excellente,Simulation DW
15,15,5,8.7,3.7,-1.3,54.4,0.0,9.9,400.1,40.2,3,19.1,Normal,False,Excellente,Simulation DW
16,1,1,13.1,8.1,3.1,46.1,0.0,23.9,287.2,29.3,5,16.7,Normal,False,Excellente,Simulation DW
16,2,1,10.2,5.2,0.2,41.0,0.0,7.1,346.1,46.9,7,25.7,Modéré,False,Bonne,Simulation DW
16,3,1,8.7,3.7,-1.3,50.0,0.0,6.0,195.0,30.2,5,17.1,Normal,False,Excellente,Simulation DW
16,4,2,10.3,5.3,0.3,39.0,0.0,11.3,326.3,34.9,6,20.0,Normal,False,Bonne,Simulation DW
16,5,2,14.3,9.3,4.3,69.4,0.0,9.5,371.4,31.5,7,19.6,Normal,False,Excellente,Simulation DW
16,6,2,13.0,8.0,3.0,48.4,2.6,3.0,237.4,38.0,7,22.2,Normal,False,Bonne,Simulation DW
16,7,3,9.6,4.6,-0.4,32.7,0.0,9.0,160.2,33.0,3,16.2,Normal,False,Moyenne,Simulation DW
16,8,3,12.3,7.3,2.3,59.5,0.0,5.3,261.0,0.0,9,9.0,Normal,False,Bonne,Simulation DW
16,9,3,8.6,3.6,-1.4,58.9,0.0,1.3,394.0,35.9,6,20.4,Normal,False,Excellente,Simulation DW
16,10,4,7.8,2.8,-2.2,62.8,0.0,26.8,428.4,2.2,6,6.9,Normal,False,Excellente,Simulation DW
16,11,4,11.8,6.8,1.8,62.9,0.0,8.6,285.6,26.7,4,14.7,Normal,False,Excellente,Simulation DW
16,12,4,8.4,3.4,-1.6,23.8,0.0,27.9,427.5,19.8,4,11.9,Normal,False,Moyenne,Simulation DW
16,13,5,13.7,8.7,3.7,56.8,0.0,6.1,190.6,29.0,3,14.6,Normal,False,Excellente,Simulation DW
16,14,5,13.5,8.5,3.5,27.2,0.0,18.4,188.5,6.8,8,10.7,Normal,False,Excellente,Simulation DW
16,15,5,3.5,-1.5,-6.5,67.3,0.0,6.5,263.1,23.8,7,16.5,Normal,False,Excellente,Simulation DW
17,1,1,12.5,7.5,2.5,46.8,0.0,8.0,261.3,40.8,6,22.3,Normal,False,Bonne,Simulation DW
17,2,1,10.1,5.1,0.1,70.7,0.0,5.0,172.7,16.6,6,12.6,Normal,False,Excellente,Simulation DW
17,3,1,8.4,3.4,-1.6,39.0,0.0,13.1,429.8,35.6,13,27.2,Modéré,False,Excellente,Simulation DW
17,4,2,17.5,12.5,7.5,52.1,0.0,0.4,208.8,48.0,9,28.2,Modéré,False,Excellente,Simulation DW
17,5,2,16.5,11.5,6.5,69.2,0.0,1.3,475.4,19.6,8,15.8,Normal,False,Excellente,Simulation DW
17,6,2,15.3,10.3,5.3,34.6,0.0,5.0,140.1,19.3,7,14.7,Normal,False,Excellente,Simulation DW
17,7,3,15.1,10.1,5.1,57.4,0.0,26.1,267.9,64.8,4,29.9,Modéré,False,Excellente,Simulation DW
17,8,3,10.9,5.9,0.9,48.8,6.8,8.9,259.1,34.6,4,17.8,Normal,False,Moyenne,Simulation DW
17,9,3,6.8,1.8,-3.2,41.1,0.0,2.6,426.9,45.1,6,24.0,Normal,False,Bonne,Simulation DW
17,10,4,10.0,5.0,-0.0,44.5,4.8,6.8,276.8,42.6,3,20.1,Normal,False,Excellente,Simulation DW
17,11,4,10.0,5.0,0.0,75.5,0.0,0.6,113.9,0.0,6,6.0,Normal,False,Excellente,Simulation DW
17,12,4,5.4,0.4,-4.6,32.9,0.0,11.2,429.7,37.9,8,23.2,Normal,False,Excellente,Simulation DW
17,13,5,13.4,8.4,3.4,43.9,0.0,6.3,347.8,19.6,9,16.8,Normal,False,Excellente,Simulation DW
17,14,5,14.1,9.1,4.1,21.8,0.0,17.1,116.1,40.7,7,23.3,Normal,False,Bonne,Simulation DW
17,15,5,14.0,9.0,4.0,74.3,0.0,8.6,271.6,19.1,8,15.7,Normal,False,Excellente,Simulation DW
18,1,1,14.8,9.8,4.8,34.4,0.0,9.3,439.8,50.9,5,25.4,Modéré,False,Excellente,Simulation DW
18,2,1,9.5,4.5,-0.5,33.9,0.0,7.9,169.9,58.7,4,27.5,Modéré,False,Excellente,Simulation DW
18,3,1,17.7,12.7,7.7,64.1,0.0,24.9,262.6,42.8,5,22.1,Normal,False,Excellente,Simulation DW
18,4,2,9.0,4.0,-1.0,36.8,0.0,10.8,353.5,45.5,7,25.2,Modéré,False,Excellente,Simulation DW
18,5,2,9.9,4.9,-0.1,31.3,10.4,5.1,391.6,47.5,7,26.0,Modéré,False,Bonne,Simulation DW
18,6,2,9.3,4.3,-0.7,45.0,0.1,3.8,138.7,50.3,9,29.1,Modéré,False,Excellente,Simulation DW
18,7,3,11.4,6.4,1.4,12.7,0.0,10.0,151.3,61.3,10,34.5,Modéré,False,Excellente,Simulation DW
18,8,3,15.3,10.3,5.3,81.3,0.0,19.0,178.5,55.9,6,28.4,Modéré,False,Excellente,Simulation DW
18,9,3,9.0,4.0,-1.0,35.3,0.0,8.8,317.7,39.2,4,19.7,Normal,False,Excellente,Simulation DW
18,10,4,11.3,6.3,1.3,57.5,5.5,4.4,464.5,37.1,11,25.9,Modéré,False,Excellente,Simulation DW
18,11,4,13.4,8.4,3.4,68.5,0.0,34.8,251.1,14.6,8,13.8,Normal,False,Excellente,Simulation DW
18,12,4,8.2,3.2,-1.8,39.4,0.0,10.4,124.6,0.0,8,8.0,Normal,False,Bonne,Simulation DW
18,13,5,17.9,12.9,7.9,52.0,0.0,5.0,165.1,36.0,6,20.4,Normal,False,Bonne,Simulation DW
18,14,5,18.5,13.5,8.5,48.9,0.0,5.7,338.3,47.9,8,27.1,Modéré,False,Excellente,Simulation DW
18,15,5,11.8,6.8,1.8,72.3,0.0,20.8,488.4,37.6,8,23.0,Normal,False,Excellente,Simulation DW
19,1,1,13.3,8.3,3.3,41.2,0.0,1.4,275.9,2.0,7,7.8,Normal,False,Excellente,Simulation DW
19,2,1,14.5,9.5,4.5,41.2,0.0,4.4,419.9,42.0,7,23.8,Normal,False,Excellente,Simulation DW
19,3,1,13.3,8.3,3.3,71.0,0.0,7.4,190.7,56.5,9,31.6,Modéré,False,Excellente,Simulation DW
19,4,2,13.7,8.7,3.7,43.8,4.7,6.6,253.1,24.2,4,13.7,Normal,False,Bonne,Simulation DW
19,5,2,12.1,7.1,2.1,81.6,0.6,0.5,478.4,12.4,6,11.0,Normal,False,Bonne,Simulation DW
19,6,2,13.8,8.8,3.8,48.8,0.6,4.8,321.9,28.6,7,18.5,Normal,False,Excellente,Simulation DW
19,7,3,8.7,3.7,-1.3,73.0,0.0,3.8,257.3,66.6,3,29.6,Modéré,False,Excellente,Simulation DW
19,8,3,14.0,9.0,4.0,65.6,1.6,20.7,432.2,49.3,8,27.7,Modéré,False,Excellente,Simulation DW
19,9,3,7.4,2.4,-2.6,38.1,0.0,5.4,319.4,14.5,9,14.8,Normal,False,Excellente,Simulation DW
19,10,4,9.3,4.3,-0.7,74.4,0.0,6.6,267.4,15.5,8,14.2,Normal,False,Excellente,Simulation DW
19,11,4,12.5,7.5,2.5,68.1,0.0,8.3,204.5,57.9,5,28.1,Modéré,False,Excellente,Simulation DW
19,12,4,6.1,1.1,-3.9,62.4,0.0,0.1,298.5,39.9,7,22.9,Normal,False,Excellente,Simulation DW
19,13,5,13.9,8.9,3.9,64.0,0.0,9.1,424.1,31.8,7,19.7,Normal,False,Excellente,Simulation DW
19,14,5,12.6,7.6,2.6,62.4,0.0,8.1,335.2,32.2,4,16.9,Normal,False,Excellente,Simulation DW
19,15,5,9.8,4.8,-0.2,70.1,1.5,16.0,473.1,33.0,5,18.2,Normal,False,Excellente,Simulation DW
20,1,1,15.5,10.5,5.5,65.0,0.0,22.8,202.5,38.4,9,24.4,Normal,False,Excellente,Simulation DW
20,2,1,18.1,13.1,8.1,55.7,0.0,13.1,330.0,40.0,13,29.0,Modéré,False,Excellente,Simulation DW
20,3,1,9.5,4.5,-0.5,23.3,0.0,13.9,458.8,29.7,8,19.9,Normal,False,Bonne,Simulation DW
20,4,2,7.5,2.5,-2.5,55.0,5.3,11.5,232.6,12.6,9,14.1,Normal,False,Excellente,Simulation DW
20,5,2,12.4,7.4,2.4,50.4,0.0,12.2,396.8,14.3,12,17.7,Normal,False,Excellente,Simulation DW
20,6,2,13.7,8.7,3.7,37.1,0.4,17.6,431.8,24.5,9,18.8,Normal,False,Bonne,Simulation DW
20,7,3,18.9,13.9,8.9,65.9,14.6,32.5,371.7,58.3,6,29.3,Modéré,False,Excellente,Simulation DW
20,8,3,9.3,4.3,-0.7,56.4,0.0,4.6,242.9,27.4,4,15.0,Normal,False,Excellente,Simulation DW
20,9,3,12.1,7.1,2.1,47.6,0.0,10.9,338.1,55.2,5,27.1,Modéré,False,Excellente,Simulation DW
20,10,4,12.2,7.2,2.2,46.6,0.0,0.6,181.7,24.3,10,19.7,Normal,False,Excellente,Simulation DW
20,11,4,9.9,4.9,-0.1,60.2,0.0,1.3,305.0,37.2,5,19.9,Normal,False,Excellente,Simulation DW
20,12,4,12.3,7.3,2.3,48.4,0.0,16.2,236.5,7.9,3,6.2,Normal,False,Excellente,Simulation DW
20,13,5,10.6,5.6,0.6,50.4,0.0,7.7,496.9,47.1,8,26.8,Modéré,False,Bonne,Simulation DW
20,14,5,12.9,7.9,2.9,42.1,0.0,17.6,100.2,21.6,2,10.6,Normal,False,Excellente,Simulation DW
20,15,5,15.1,10.1,5.1,30.1,0.0,30.7,124.1,33.5,7,20.4,Normal,False,Excellente,Simulation DW
21,1,1,8.9,3.9,-1.1,52.7,0.0,0.8,482.2,22.4,4,13.0,Normal,False,Excellente,Simulation DW
21,2,1,15.9,10.9,5.9,46.4,0.0,3.3,215.6,43.9,7,24.5,Normal,False,Excellente,Simulation DW
21,3,1,14.8,9.8,4.8,46.7,0.0,5.3,115.9,6.5,8,10.6,Normal,False,Excellente,Simulation DW
21,4,2,9.8,4.8,-0.2,56.2,0.0,14.4,143.5,28.0,4,15.2,Normal,False,Moyenne,Simulation DW
21,5,2,15.9,10.9,5.9,31.3,0.0,10.1,242.4,21.5,8,16.6,Normal,False,Excellente,Simulation DW
21,6,2,8.7,3.7,-1.3,67.7,0.0,11.9,245.0,23.4,5,14.3,Normal,False,Bonne,Simulation DW
21,7,3,11.6,6.6,1.6,33.4,0.0,0.6,343.9,18.5,5,12.4,Normal,False,Excellente,Simulation DW
21,8,3,15.4,10.4,5.4,46.0,0.0,3.7,470.4,32.0,3,15.8,Normal,False,Excellente,Simulation DW
21,9,3,13.0,8.0,3.0,55.7,0.0,13.4,339.0,64.8,7,32.9,Modéré,False,Bonne,Simulation DW
21,10,4,7.6,2.6,-2.4,47.1,2.4,5.7,439.4,7.0,12,14.8,Normal,False,Excellente,Simulation DW
21,11,4,12.2,7.2,2.2,33.0,0.0,13.8,318.3,40.7,7,23.3,Normal,False,Excellente,Simulation DW
21,12,4,9.5,4.5,-0.5,75.0,0.0,2.3,100.4,28.3,11,22.3,Normal,False,Excellente,Simulation DW
21,13,5,14.9,9.9,4.9,65.1,0.0,9.1,257.5,36.9,9,23.8,Normal,False,Excellente,Simulation DW
21,14,5,10.4,5.4,0.4,44.5,0.0,12.3,314.1,42.8,5,22.1,Normal,False,Excellente,Simulation DW
21,15,5,10.3,5.3,0.3,40.9,3.1,3.6,313.0,20.8,9,17.3,Normal,False,Excellente,Simulation DW
22,1,1,13.1,8.1,3.1,33.5,0.0,7.3,179.0,34.0,12,25.6,Modéré,False,Bonne,Simulation DW
22,2,1,17.8,12.8,7.8,18.8,0.0,25.3,104.8,28.4,8,19.4,Normal,False,Excellente,Simulation DW
22,3,1,11.0,6.0,1.0,49.5,0.0,18.2,195.9,27.0,7,17.8,Normal,False,Excellente,Simulation DW
22,4,2,16.7,11.7,6.7,48.8,6.9,18.6,205.0,30.4,2,14.2,Normal,False,Excellente,Simulation DW
22,5,2,10.3,5.3,0.3,77.7,4.8,14.5,486.5,55.3,4,26.1,Modéré,False,Moyenne,Simulation DW
22,6,2,12.8,7.8,2.8,63.1,0.0,9.4,318.6,45.2,8,26.1,Modéré,False,Excellente,Simulation DW
22,7,3,11.9,6.9,1.9,67.2,0.0,33.2,250.8,42.9,2,19.2,Normal,False,Excellente,Simulation DW
22,8,3,12.7,7.7,2.7,35.1,0.0,23.9,404.2,31.9,9,21.8,Normal,False,Excellente,Simulation DW
22,9,3,10.1,5.1,0.1,39.4,0.0,6.3,159.2,48.6,4,23.4,Normal,False,Moyenne,Simulation DW
22,10,4,6.8,1.8,-3.2,69.7,0.0,21.6,134.7,25.4,4,14.2,Normal,False,Excellente,Simulation DW
22,11,4,7.3,2.3,-2.7,44.2,0.0,16.0,395.4,47.1,12,30.8,Modéré,False,Excellente,Simulation DW
22,12,4,3.5,-1.5,-6.5,41.2,0.0,9.4,277.8,18.3,11,18.3,Normal,False,Bonne,Simulation DW
22,13,5,16.3,11.3,6.3,45.2,0.0,8.8,453.7,27.8,4,15.1,Normal,False,Excellente,Simulation DW
22,14,5,17.1,12.1,7.1,45.8,0.0,4.6,491.6,45.0,4,22.0,Normal,False,Excellente,Simulation DW
22,15,5,12.3,7.3,2.3,57.3,0.0,0.7,319.9,33.8,10,23.5,Normal,False,Excellente,Simulation DW
23,1,1,11.3,6.3,1.3,45.5,0.0,3.5,412.0,44.8,7,24.9,Normal,False,Excellente,Simulation DW
23,2,1,11.3,6.3,1.3,35.5,0.0,1.0,388.2,32.7,9,22.1,Normal,False,Excellente,Simulation DW
23,3,1,11.7,6.7,1.7,55.9,0.0,5.7,314.2,23.4,3,12.4,Normal,False,Excellente,Simulation DW
23,4,2,12.8,7.8,2.8,26.5,0.0,5.2,499.5,46.5,9,27.6,Modéré,False,Excellente,Simulation DW
23,5,2,9.6,4.6,-0.4,62.7,4.6,0.1,424.3,32.2,7,19.9,Normal,False,Bonne,Simulation DW
23,6,2,12.4,7.4,2.4,58.4,1.4,53.9,215.0,30.7,4,16.3,Normal,False,Excellente,Simulation DW
23,7,3,4.8,-0.2,-5.2,26.6,0.0,5.7,412.7,52.7,12,33.1,Modéré,False,Excellente,Simulation DW
23,8,3,8.5,3.5,-1.5,63.4,0.0,10.4,304.4,12.4,5,9.9,Normal,False,Excellente,Simulation DW
23,9,3,12.2,7.2,2.2,65.0,0.0,2.8,486.7,47.1,7,25.8,Modéré,False,Moyenne,Simulation DW
23,10,4,7.1,2.1,-2.9,45.6,0.0,0.5,254.5,41.4,7,23.6,Normal,False,Excellente,Simulation DW
23,11,4,7.7,2.7,-2.3,38.3,0.0,11.3,125.6,0.1,9,9.0,Normal,False,Excellente,Simulation DW
23,12,4,8.6,3.6,-1.4,43.5,0.0,30.6,129.1,37.6,4,19.1,Normal,False,Excellente,Simulation DW
23,13,5,15.6,10.6,5.6,35.4,0.0,4.6,256.4,7.1,4,6.8,Normal,False,Moyenne,Simulation DW
23,14,5,14.1,9.1,4.1,61.0,0.0,11.6,225.1,20.5,7,15.2,Normal,False,Excellente,Simulation DW
23,15,5,6.8,1.8,-3.2,56.3,0.0,3.2,289.8,16.3,12,18.5,Normal,False,Excellente,Simulation DW
24,1,1,16.7,11.7,6.7,64.3,0.0,2.0,301.7,42.6,5,22.0,Normal,False,Excellente,Simulation DW
24,2,1,11.3,6.3,1.3,75.8,21.0,0.3,355.6,14.9,10,16.0,Normal,False,Excellente,Simulation DW
24,3,1,4.5,-0.5,-5.5,22.9,0.0,21.0,311.3,45.9,5,23.4,Normal,False,Excellente,Simulation DW
24,4,2,12.9,7.9,2.9,40.9,0.0,3.0,254.0,18.4,4,11.3,Normal,False,Bonne,Simulation DW
24,5,2,10.8,5.8,0.8,62.3,0.0,26.7,109.9,37.7,7,22.1,Normal,False,Excellente,Simulation DW
24,6,2,14.3,9.3,4.3,48.3,0.0,17.5,380.6,37.7,9,24.1,Normal,False,Excellente,Simulation DW
24,7,3,10.8,5.8,0.8,49.2,4.5,11.5,364.9,51.6,7,27.7,Modéré,False,Bonne,Simulation DW
24,8,3,9.3,4.3,-0.7,64.9,8.5,2.8,268.5,23.0,6,15.2,Normal,False,Bonne,Simulation DW
24,9,3,13.6,8.6,3.6,26.3,0.0,18.6,275.2,44.7,5,22.9,Normal,False,Excellente,Simulation DW
24,10,4,5.4,0.4,-4.6,67.2,0.0,0.2,119.6,31.5,4,16.6,Normal,False,Excellente,Simulation DW
24,11,4,8.9,3.9,-1.1,30.0,0.0,11.2,182.4,12.6,6,11.1,Normal,False,Excellente,Simulation DW
24,12,4,10.6,5.6,0.6,59.6,0.0,3.4,356.2,36.3,9,23.5,Normal,False,Excellente,Simulation DW
24,13,5,13.3,8.3,3.3,43.1,0.0,1.6,403.6,31.2,6,18.5,Normal,False,Excellente,Simulation DW
24,14,5,8.3,3.3,-1.7,26.2,0.0,24.7,206.3,40.1,9,25.1,Modéré,False,Bonne,Simulation DW
24,15,5,13.2,8.2,3.2,57.3,8.6,1.1,269.2,29.3,6,17.7,Normal,False,Bonne,Simulation DW
25,1,1,8.6,3.6,-1.4,64.6,1.5,8.4,433.0,48.1,9,28.2,Modéré,False,Moyenne,Simulation DW
25,2,1,11.7,6.7,1.7,68.0,0.0,3.7,404.9,56.4,11,33.5,Modéré,False,Bonne,Simulation DW
25,3,1,13.1,8.1,3.1,71.7,0.0,1.6,429.2,48.8,7,26.5,Modéré,False,Excellente,Simulation DW
25,4,2,7.7,2.7,-2.3,25.9,0.0,17.1,499.7,54.4,3,24.8,Normal,False,Excellente,Simulation DW
25,5,2,14.6,9.6,4.6,62.1,0.0,4.8,135.4,11.6,8,12.6,Normal,False,Excellente,Simulation DW
25,6,2,10.2,5.2,0.2,77.3,0.0,1.3,332.3,12.3,5,9.9,Normal,False,Bonne,Simulation DW
25,7,3,15.7,10.7,5.7,52.1,0.0,6.4,426.4,39.8,6,21.9,Normal,False,Excellente,Simulation DW
25,8,3,12.0,7.0,2.0,53.4,0.0,0.2,449.4,53.9,5,26.6,Modéré,False,Excellente,Simulation DW
25,9,3,14.1,9.1,4.1,50.8,0.0,6.1,307.2,27.4,8,19.0,Normal,False,Excellente,Simulation DW
25,10,4,7.1,2.1,-2.9,75.9,0.0,3.0,446.8,23.2,8,17.3,Normal,False,Excellente,Simulation DW
25,11,4,6.0,1.0,-4.0,25.7,0.0,24.6,234.2,0.0,12,12.0,Normal,False,Moyenne,Simulation DW
25,12,4,7.3,2.3,-2.7,82.3,0.0,1.8,262.5,40.6,6,22.2,Normal,False,Bonne,Simulation DW
25,13,5,10.1,5.1,0.1,31.1,0.0,12.6,410.7,55.0,7,29.0,Modéré,False,Excellente,Simulation DW
25,14,5,14.2,9.2,4.2,38.2,0.0,0.2,451.8,12.4,8,13.0,Normal,False,Moyenne,Simulation DW
25,15,5,8.2,3.2,-1.8,27.6,9.1,4.6,407.9,11.3,5,9.5,Normal,False,Bonne,Simulation DW
26,1,1,14.9,9.9,4.9,58.8,0.0,30.4,119.9,38.2,11,26.3,Modéré,False,Excellente,Simulation DW
26,2,1,19.2,14.2,9.2,60.8,0.0,11.0,429.1,57.8,2,25.1,Modéré,False,Excellente,Simulation DW
26,3,1,12.3,7.3,2.3,2.4,0.0,1.9,449.0,38.8,6,21.5,Normal,False,Excellente,Simulation DW
26,4,2,9.6,4.6,-0.4,66.6,0.0,19.4,139.7,30.5,10,22.2,Normal,False,Excellente,Simulation DW
26,5,2,11.2,6.2,1.2,40.1,16.6,12.5,449.5,35.9,6,20.4,Normal,False,Excellente,Simulation DW
26,6,2,12.8,7.8,2.8,49.6,4.5,6.4,296.1,45.3,10,28.1,Modéré,False,Bonne,Simulation DW
26,7,3,15.6,10.6,5.6,35.3,0.0,29.8,222.0,14.6,7,12.9,Normal,False,Excellente,Simulation DW
26,8,3,6.3,1.3,-3.7,38.9,3.1,12.4,108.5,34.2,8,21.7,Normal,False,Excellente,Simulation DW
26,9,3,14.0,9.0,4.0,21.3,0.0,12.8,227.7,51.3,6,26.5,Modéré,False,Bonne,Simulation DW
26,10,4,7.5,2.5,-2.5,65.1,0.0,45.2,206.0,27.2,7,17.9,Normal,False,Excellente,Simulation DW
26,11,4,11.8,6.8,1.8,59.3,1.0,0.2,140.9,38.8,7,22.5,Normal,False,Excellente,Simulation DW
26,12,4,8.6,3.6,-1.4,58.0,0.0,8.7,316.1,38.8,7,22.5,Normal,False,Excellente,Simulation DW
26,13,5,12.4,7.4,2.4,56.2,1.7,5.2,494.6,19.8,6,13.9,Normal,False,Excellente,Simulation DW
26,14,5,10.4,5.4,0.4,39.8,0.0,1.5,158.3,32.3,7,19.9,Normal,False,Excellente,Simulation DW
26,15,5,14.9,9.9,4.9,57.1,0.0,25.3,360.1,17.2,5,11.9,Normal,False,Excellente,Simulation DW
27,1,1,9.0,4.0,-1.0,34.6,5.5,16.0,382.9,14.7,6,11.9,Normal,False,Excellente,Simulation DW
27,2,1,10.9,5.9,0.9,37.6,0.0,18.5,357.7,44.0,8,25.6,Modéré,False,Excellente,Simulation DW
27,3,1,17.0,12.0,7.0,66.4,0.0,9.7,365.4,44.6,6,23.8,Normal,False,Bonne,Simulation DW
27,4,2,5.4,0.4,-4.6,52.8,1.0,8.0,336.3,27.2,9,19.9,Normal,False,Excellente,Simulation DW
27,5,2,9.8,4.8,-0.2,57.8,0.0,3.9,447.2,10.0,11,15.0,Normal,False,Bonne,Simulation DW
27,6,2,11.6,6.6,1.6,43.8,0.0,16.5,244.7,33.3,9,22.3,Normal,False,Excellente,Simulation DW
27,7,3,8.4,3.4,-1.6,48.3,0.0,6.3,121.1,53.3,8,29.3,Modéré,False,Excellente,Simulation DW
27,8,3,13.7,8.7,3.7,96.7,0.0,2.8,358.1,50.7,5,25.3,Modéré,False,Excellente,Simulation DW
27,9,3,11.1,6.1,1.1,61.8,2.6,34.6,316.2,58.4,5,28.4,Modéré,False,Excellente,Simulation DW
27,10,4,8.4,3.4,-1.6,52.8,0.0,7.0,432.1,22.9,6,15.2,Normal,False,Excellente,Simulation DW
27,11,4,9.5,4.5,-0.5,46.1,0.0,9.9,322.9,27.2,8,18.9,Normal,False,Bonne,Simulation DW
27,12,4,3.2,-1.8,-6.8,52.0,0.0,20.7,123.9,17.4,11,17.9,Normal,False,Bonne,Simulation DW
27,13,5,8.4,3.4,-1.6,61.2,0.0,14.4,302.0,13.2,6,11.3,Normal,False,Moyenne,Simulation DW
27,14,5,11.4,6.4,1.4,46.7,0.0,7.5,207.5,12.3,12,16.9,Normal,False,Excellente,Simulation DW
27,15,5,14.9,9.9,4.9,29.1,0.0,0.4,238.9,64.9,8,33.9,Modéré,False,Excellente,Simulation DW
28,1,1,17.1,12.1,7.1,51.0,0.0,9.0,293.0,28.5,11,22.4,Normal,False,Excellente,Simulation DW
28,2,1,13.9,8.9,3.9,46.1,0.0,2.5,412.2,39.8,7,22.9,Normal,False,Excellente,Simulation DW
28,3,1,11.8,6.8,1.8,60.0,5.1,2.6,184.7,48.8,12,31.5,Modéré,False,Bonne,Simulation DW
28,4,2,10.7,5.7,0.7,62.0,0.0,21.9,284.0,45.9,4,22.3,Normal,False,Excellente,Simulation DW
28,5,2,8.5,3.5,-1.5,49.8,13.1,14.3,385.2,17.0,7,13.8,Normal,False,Excellente,Simulation DW
28,6,2,9.0,4.0,-1.0,53.3,0.0,25.3,208.3,21.7,7,15.7,Normal,False,Excellente,Simulation DW
28,7,3,10.7,5.7,0.7,53.2,0.0,3.6,253.6,34.5,6,19.8,Normal,False,Bonne,Simulation DW
28,8,3,9.5,4.5,-0.5,60.9,2.3,3.7,447.8,53.9,8,29.6,Modéré,False,Bonne,Simulation DW
28,9,3,12.2,7.2,2.2,59.6,0.0,16.5,377.2,27.3,8,18.9,Normal,False,Excellente,Simulation DW
28,10,4,5.8,0.8,-4.2,45.5,8.8,5.3,459.4,55.0,9,31.0,Modéré,False,Bonne,Simulation DW
28,11,4,9.5,4.5,-0.5,62.2,0.0,3.5,328.9,24.0,5,14.6,Normal,False,Excellente,Simulation DW
28,12,4,11.8,6.8,1.8,55.4,0.0,2.9,322.1,18.3,7,14.3,Normal,False,Excellente,Simulation DW
28,13,5,14.9,9.9,4.9,44.3,0.0,7.8,129.1,37.7,4,19.1,Normal,False,Bonne,Simulation DW
28,14,5,14.0,9.0,4.0,80.2,0.0,23.4,139.4,13.8,10,15.5,Normal,False,Excellente,Simulation DW
28,15,5,13.7,8.7,3.7,53.9,0.0,0.8,431.0,34.3,5,18.7,Normal,False,Excellente,Simulation DW
29,1,1,9.6,4.6,-0.4,59.8,0.0,0.0,195.2,42.8,7,24.1,Normal,False,Bonne,Simulation DW
29,2,1,12.3,7.3,2.3,35.5,0.0,0.9,100.6,42.6,9,26.1,Modéré,False,Excellente,Simulation DW
29,3,1,12.8,7.8,2.8,44.8,0.0,1.2,448.0,57.9,4,27.2,Modéré,False,Excellente,Simulation DW
29,4,2,14.3,9.3,4.3,36.5,4.5,13.1,449.9,45.0,6,24.0,Normal,False,Bonne,Simulation DW
29,5,2,13.2,8.2,3.2,39.7,0.0,1.2,187.8,35.3,8,22.1,Normal,False,Excellente,Simulation DW
29,6,2,12.1,7.1,2.1,62.1,0.0,15.9,290.9,39.6,5,20.9,Normal,False,Excellente,Simulation DW
29,7,3,13.3,8.3,3.3,62.6,0.0,23.4,162.6,51.1,10,30.4,Modéré,False,Excellente,Simulation DW
29,8,3,12.1,7.1,2.1,17.3,0.0,4.0,351.2,20.0,6,14.0,Normal,False,Excellente,Simulation DW
29,9,3,12.7,7.7,2.7,58.0,19.2,7.0,133.2,51.0,5,25.4,Modéré,False,Excellente,Simulation DW
29,10,4,8.3,3.3,-1.7,66.8,0.0,6.3,477.3,26.9,6,16.8,Normal,False,Bonne,Simulation DW
29,11,4,6.3,1.3,-3.7,38.4,5.7,2.6,179.8,12.3,7,11.9,Normal,False,Excellente,Simulation DW
29,12,4,2.7,-2.3,-7.3,40.8,0.0,4.8,464.3,40.3,7,23.1,Normal,False,Excellente,Simulation DW
29,13,5,14.0,9.0,4.0,47.7,1.9,1.4,479.0,27.9,7,18.2,Normal,False,Excellente,Simulation DW
29,14,5,9.4,4.4,-0.6,73.8,0.0,2.6,453.0,29.8,7,18.9,Normal,False,Excellente,Simulation DW
29,15,5,11.5,6.5,1.5,51.2,0.0,7.6,259.9,54.6,4,25.8,Modéré,False,Moyenne,Simulation DW
30,1,1,12.1,7.1,2.1,44.2,0.0,5.3,318.6,29.3,6,17.7,Normal,False,Excellente,Simulation DW
30,2,1,14.1,9.1,4.1,34.2,0.0,1.7,112.4,48.0,6,25.2,Modéré,False,Bonne,Simulation DW
30,3,1,4.4,-0.6,-5.6,47.9,0.0,17.8,406.7,36.6,7,21.6,Normal,False,Excellente,Simulation DW
30,4,2,13.8,8.8,3.8,46.7,2.2,13.8,320.3,0.0,7,7.0,Normal,False,Bonne,Simulation DW
30,5,2,10.1,5.1,0.1,69.5,0.0,3.3,334.3,36.9,5,19.8,Normal,False,Excellente,Simulation DW
